ip,latitude,longitude,device_type,model,location_label,last_seen,port,org,country,region,poc_batch,trial_profile
10.1.19.58,-34.192152,151.069089,Bullet Camera,Sony SNC-EP580,Sydney Sector 12,2025-01-05,443,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.19.59,41.255905,28.874602,IP Camera,Sony SNC-EP580,Istanbul Sector 13,2025-08-01,80,Cloudflare,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.19.60,24.961458,55.582425,Dome Camera,Axis P5655-E,Dubai Sector 14,2025-12-10,554,Cloudflare,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.19.61,24.365378,46.865759,PTZ Camera,Axis P5655-E,Riyadh Sector 15,2026-01-01,80,BT,SA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.19.62,-31.882079,115.681875,Dome Camera,Dahua SD49425XB,Perth Sector 16,2025-01-19,443,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.19.63,41.060181,-74.329144,Dome Camera,Sony SNC-EP580,New York Sector 17,2024-12-25,554,Cloudflare,US,North America,GLOBAL_500_V2,expired_heavy
10.1.19.64,6.614626,3.094228,PTZ Camera,Bosch FLEXIDOME,Lagos Sector 18,2025-04-16,80,Verizon,NG,Africa,GLOBAL_500_V2,expired_heavy
10.1.19.65,52.206125,21.220894,Dome Camera,Dahua SD49425XB,Warsaw Sector 19,2025-09-06,8080,Lumen,PL,Europe,GLOBAL_500_V2,expired_heavy
10.1.19.66,33.517766,-7.851689,IP Camera,Dahua SD49425XB,Casablanca Sector 20,2026-02-12,8080,Lumen,MA,Africa,GLOBAL_500_V2,expired_heavy
10.1.20.67,-11.96628,-77.000776,PTZ Camera,Axis P5655-E,Lima Sector 1,2025-10-21,443,Cloudflare,PE,South America,GLOBAL_500_V2,expired_heavy
10.1.20.68,-37.630467,144.879318,IP Camera,Sony SNC-EP580,Melbourne Sector 2,2026-01-06,443,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.20.69,40.414955,-3.853387,IP Camera,Sony SNC-EP580,Madrid Sector 3,2025-05-23,8080,Lumen,ES,Europe,GLOBAL_500_V2,expired_heavy
10.1.20.70,4.799399,-74.05659,IP Camera,Hanwha XNV-8080R,Bogota Sector 4,2025-01-09,80,Cloudflare,CO,South America,GLOBAL_500_V2,expired_heavy
10.1.20.71,-37.161249,174.90692,Bullet Camera,Sony SNC-EP580,Auckland Sector 5,2026-02-14,80,Lumen,NZ,Oceania,GLOBAL_500_V2,expired_heavy
10.1.20.72,13.474905,100.710539,IP Camera,Bosch FLEXIDOME,Bangkok Sector 6,2025-06-04,80,Cloudflare,TH,Asia,GLOBAL_500_V2,expired_heavy
10.1.20.73,-1.564558,37.117081,IP Camera,Bosch FLEXIDOME,Nairobi Sector 7,2025-01-24,554,Lumen,KE,Africa,GLOBAL_500_V2,expired_heavy
10.1.20.74,43.953235,-79.075613,PTZ Camera,Sony SNC-EP580,Toronto Sector 8,2024-12-05,554,Lumen,CA,North America,GLOBAL_500_V2,expired_heavy
10.1.20.75,-26.012878,28.315623,Dome Camera,Sony SNC-EP580,Johannesburg Sector 9,2024-12-07,80,Lumen,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.20.76,1.525203,104.017354,PTZ Camera,Sony SNC-EP580,Singapore Sector 10,2024-12-19,443,Lumen,SG,Asia,GLOBAL_500_V2,expired_heavy
10.1.20.77,1.409436,103.898087,Bullet Camera,Bosch FLEXIDOME,Singapore Sector 11,2025-05-21,443,Cloudflare,SG,Asia,GLOBAL_500_V2,expired_heavy
10.1.20.78,-33.791391,151.10108,Bullet Camera,Bosch FLEXIDOME,Sydney Sector 12,2026-01-24,554,Airtel,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.20.79,52.36001,21.077301,Dome Camera,Hanwha XNV-8080R,Warsaw Sector 13,2025-02-06,80,DigitalOcean,PL,Europe,GLOBAL_500_V2,expired_heavy
10.1.20.80,39.226761,-77.127187,Dome Camera,Sony SNC-EP580,Washington Sector 14,2024-10-29,443,DigitalOcean,US,North America,GLOBAL_500_V2,expired_heavy
10.1.20.81,35.973601,139.435356,Bullet Camera,Hikvision DS-2CD2085G1,Tokyo Sector 15,2025-10-14,8080,DigitalOcean,JP,Asia,GLOBAL_500_V2,expired_heavy
10.1.20.82,-36.722239,175.004643,Dome Camera,Hikvision DS-2CD2085G1,Auckland Sector 16,2025-04-13,443,Lumen,NZ,Oceania,GLOBAL_500_V2,expired_heavy
10.1.21.83,-23.705835,-46.828329,Dome Camera,Hanwha XNV-8080R,Sao Paulo Sector 17,2025-06-20,80,Cloudflare,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.21.84,52.641526,13.630012,Dome Camera,Bosch FLEXIDOME,Berlin Sector 18,2026-03-07,80,Cloudflare,DE,Europe,GLOBAL_500_V2,expired_heavy
10.1.21.85,5.409398,0.151406,IP Camera,Sony SNC-EP580,Accra Sector 19,2026-01-06,554,Cloudflare,GH,Africa,GLOBAL_500_V2,expired_heavy
10.1.21.86,-26.352504,28.169891,PTZ Camera,Dahua SD49425XB,Johannesburg Sector 20,2025-02-26,443,BT,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.21.87,-1.269068,36.99221,Dome Camera,Axis P5655-E,Nairobi Sector 1,2025-07-24,80,Comcast,KE,Africa,GLOBAL_500_V2,expired_heavy
10.1.21.88,52.237552,20.892186,Dome Camera,Dahua SD49425XB,Warsaw Sector 2,2026-02-26,80,DigitalOcean,PL,Europe,GLOBAL_500_V2,expired_heavy
10.1.21.89,25.282046,51.846411,Bullet Camera,Hanwha XNV-8080R,Doha Sector 3,2025-05-29,443,Lumen,QA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.21.90,40.521515,-74.112481,Dome Camera,Sony SNC-EP580,New York Sector 4,2025-10-15,8080,Cloudflare,US,North America,GLOBAL_500_V2,expired_heavy
10.1.21.91,18.784645,72.737739,PTZ Camera,Sony SNC-EP580,Mumbai Sector 5,2025-03-08,443,Cloudflare,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.21.92,5.696102,-0.063517,Dome Camera,Sony SNC-EP580,Accra Sector 6,2025-05-18,8080,Cloudflare,GH,Africa,GLOBAL_500_V2,expired_heavy
10.1.21.93,25.417536,55.45912,PTZ Camera,Sony SNC-EP580,Dubai Sector 7,2025-02-18,80,Cloudflare,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.21.94,25.549062,55.281732,PTZ Camera,Hikvision DS-2CD2085G1,Dubai Sector 8,2025-01-31,8080,Verizon,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.21.95,37.467638,127.134694,Dome Camera,Sony SNC-EP580,Seoul Sector 9,2025-04-28,80,Cloudflare,KR,Asia,GLOBAL_500_V2,expired_heavy
10.1.21.96,40.987734,28.953055,Bullet Camera,Bosch FLEXIDOME,Istanbul Sector 10,2025-05-18,8080,DigitalOcean,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.21.97,25.5458,55.392917,PTZ Camera,Sony SNC-EP580,Dubai Sector 11,2025-01-09,80,AT&T,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.21.98,-26.292212,27.719119,Dome Camera,Axis P5655-E,Johannesburg Sector 12,2026-01-31,80,Cloudflare,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.22.99,38.743925,-77.361413,IP Camera,Hanwha XNV-8080R,Washington Sector 13,2025-02-03,443,Airtel,US,North America,GLOBAL_500_V2,expired_heavy
10.1.22.100,-32.023372,115.588032,PTZ Camera,Dahua SD49425XB,Perth Sector 14,2024-10-10,443,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.22.101,19.340427,-99.034023,PTZ Camera,Hikvision DS-2CD2085G1,Mexico City Sector 15,2025-12-06,80,Cloudflare,MX,North America,GLOBAL_500_V2,expired_heavy
10.1.22.102,-37.658184,145.305344,IP Camera,Hanwha XNV-8080R,Melbourne Sector 16,2025-06-04,8080,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.22.103,-33.81066,151.163703,IP Camera,Hanwha XNV-8080R,Sydney Sector 17,2025-11-05,8080,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.22.104,6.246977,3.268787,Bullet Camera,Axis P5655-E,Lagos Sector 18,2025-11-09,80,Lumen,NG,Africa,GLOBAL_500_V2,expired_heavy
10.1.22.105,52.632799,13.244338,Dome Camera,Dahua SD49425XB,Berlin Sector 19,2024-11-14,8080,Cloudflare,DE,Europe,GLOBAL_500_V2,expired_heavy
10.1.22.106,37.291809,127.132655,Dome Camera,Hanwha XNV-8080R,Seoul Sector 20,2025-10-30,8080,Cloudflare,KR,Asia,GLOBAL_500_V2,expired_heavy
10.1.22.107,-12.152138,-77.032824,IP Camera,Bosch FLEXIDOME,Lima Sector 1,2025-12-06,8080,Lumen,PE,South America,GLOBAL_500_V2,expired_heavy
10.1.22.108,-23.488424,-46.573777,Dome Camera,Axis P5655-E,Sao Paulo Sector 2,2025-06-13,554,Airtel,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.22.109,-1.158349,37.054984,IP Camera,Hikvision DS-2CD2085G1,Nairobi Sector 3,2025-07-12,443,Cloudflare,KE,Africa,GLOBAL_500_V2,expired_heavy
10.1.22.110,43.784856,-79.281555,PTZ Camera,Hanwha XNV-8080R,Toronto Sector 4,2026-01-09,8080,Lumen,CA,North America,GLOBAL_500_V2,expired_heavy
10.1.22.111,-25.872459,28.32614,IP Camera,Axis P5655-E,Johannesburg Sector 5,2026-01-21,8080,AT&T,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.22.112,6.429037,3.421894,Bullet Camera,Hanwha XNV-8080R,Lagos Sector 6,2024-10-04,443,Lumen,NG,Africa,GLOBAL_500_V2,expired_heavy
10.1.22.113,-26.447905,28.168026,Bullet Camera,Hikvision DS-2CD2085G1,Johannesburg Sector 7,2024-09-30,554,Cloudflare,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.22.114,25.069598,55.302301,IP Camera,Bosch FLEXIDOME,Dubai Sector 8,2024-11-21,443,Lumen,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.23.115,52.563757,13.44491,Bullet Camera,Bosch FLEXIDOME,Berlin Sector 9,2024-12-07,443,Cloudflare,DE,Europe,GLOBAL_500_V2,expired_heavy
10.1.23.116,33.354934,-7.894669,Dome Camera,Bosch FLEXIDOME,Casablanca Sector 10,2025-07-22,8080,Lumen,MA,Africa,GLOBAL_500_V2,expired_heavy
10.1.23.117,41.077133,28.692904,PTZ Camera,Sony SNC-EP580,Istanbul Sector 11,2024-12-05,554,Comcast,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.23.118,39.144998,-76.764564,Bullet Camera,Bosch FLEXIDOME,Washington Sector 12,2026-03-10,554,Cloudflare,US,North America,GLOBAL_500_V2,expired_heavy
10.1.23.119,19.351725,-98.916975,IP Camera,Sony SNC-EP580,Mexico City Sector 13,2026-02-06,8080,Lumen,MX,North America,GLOBAL_500_V2,expired_heavy
10.1.23.120,51.172366,-0.402961,IP Camera,Bosch FLEXIDOME,London Sector 14,2025-12-31,8080,Cloudflare,GB,Europe,GLOBAL_500_V2,expired_heavy
10.1.23.121,52.339062,13.537158,IP Camera,Axis P5655-E,Berlin Sector 15,2025-10-16,80,Cloudflare,DE,Europe,GLOBAL_500_V2,expired_heavy
10.1.23.122,52.423633,13.259159,Dome Camera,Dahua SD49425XB,Berlin Sector 16,2024-12-18,8080,Lumen,DE,Europe,GLOBAL_500_V2,expired_heavy
10.1.23.123,43.672713,-79.479236,Bullet Camera,Hikvision DS-2CD2085G1,Toronto Sector 17,2025-10-01,80,Lumen,CA,North America,GLOBAL_500_V2,expired_heavy
10.1.23.124,31.970988,34.432279,Dome Camera,Bosch FLEXIDOME,Tel Aviv Sector 18,2025-07-05,554,Lumen,IL,Middle East,GLOBAL_500_V2,expired_heavy
10.1.23.125,40.200073,-3.561699,Bullet Camera,Axis P5655-E,Madrid Sector 19,2025-04-29,554,Lumen,ES,Europe,GLOBAL_500_V2,expired_heavy
10.1.23.126,38.989584,-76.697155,Dome Camera,Hikvision DS-2CD2085G1,Washington Sector 20,2026-03-03,8080,Comcast,US,North America,GLOBAL_500_V2,expired_heavy
10.1.23.127,4.841388,-74.155846,IP Camera,Bosch FLEXIDOME,Bogota Sector 1,2024-11-14,8080,Verizon,CO,South America,GLOBAL_500_V2,expired_heavy
10.1.23.128,37.58201,127.196951,IP Camera,Axis P5655-E,Seoul Sector 2,2025-02-10,443,Lumen,KR,Asia,GLOBAL_500_V2,expired_heavy
10.1.23.129,18.808976,72.706063,PTZ Camera,Sony SNC-EP580,Mumbai Sector 3,2025-11-05,80,Lumen,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.23.130,52.704132,13.38646,PTZ Camera,Axis P5655-E,Berlin Sector 4,2024-11-10,8080,Cloudflare,DE,Europe,GLOBAL_500_V2,expired_heavy
10.1.24.131,-31.992385,115.675848,Dome Camera,Hanwha XNV-8080R,Perth Sector 5,2024-11-09,443,BT,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.24.132,35.606541,139.726078,PTZ Camera,Hanwha XNV-8080R,Tokyo Sector 6,2025-01-14,443,Cloudflare,JP,Asia,GLOBAL_500_V2,expired_heavy
10.1.24.133,42.150287,12.369709,Dome Camera,Hanwha XNV-8080R,Rome Sector 7,2025-03-03,554,Lumen,IT,Europe,GLOBAL_500_V2,expired_heavy
10.1.24.134,51.986974,20.824883,Dome Camera,Dahua SD49425XB,Warsaw Sector 8,2025-11-08,554,AT&T,PL,Europe,GLOBAL_500_V2,expired_heavy
10.1.24.135,52.471109,13.170424,PTZ Camera,Hanwha XNV-8080R,Berlin Sector 9,2025-09-30,554,Airtel,DE,Europe,GLOBAL_500_V2,expired_heavy
10.1.24.136,25.039576,55.301499,Bullet Camera,Axis P5655-E,Dubai Sector 10,2025-07-12,443,Lumen,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.24.137,30.172266,31.467859,Bullet Camera,Bosch FLEXIDOME,Cairo Sector 11,2025-07-31,443,Lumen,EG,Africa,GLOBAL_500_V2,expired_heavy
10.1.24.138,28.522199,77.226304,PTZ Camera,Sony SNC-EP580,Delhi Sector 12,2026-01-20,8080,Cloudflare,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.24.139,-23.272465,-46.842811,Bullet Camera,Sony SNC-EP580,Sao Paulo Sector 13,2025-04-10,443,AT&T,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.24.140,-34.28732,-58.124746,PTZ Camera,Hanwha XNV-8080R,Buenos Aires Sector 14,2024-09-26,80,Lumen,AR,South America,GLOBAL_500_V2,expired_heavy
10.1.24.141,40.659013,29.222058,Bullet Camera,Axis P5655-E,Istanbul Sector 15,2025-10-09,443,Airtel,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.24.142,4.640807,-74.237441,Dome Camera,Dahua SD49425XB,Bogota Sector 16,2026-03-03,443,Cloudflare,CO,South America,GLOBAL_500_V2,expired_heavy
10.1.24.143,-23.605434,-46.603451,PTZ Camera,Hikvision DS-2CD2085G1,Sao Paulo Sector 17,2025-04-22,80,Cloudflare,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.24.144,-31.752116,115.513739,Dome Camera,Dahua SD49425XB,Perth Sector 18,2024-11-27,443,BT,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.24.145,31.837517,34.527301,IP Camera,Sony SNC-EP580,Tel Aviv Sector 19,2025-05-28,8080,Cloudflare,IL,Middle East,GLOBAL_500_V2,expired_heavy
10.1.24.146,-6.329877,106.858974,IP Camera,Hanwha XNV-8080R,Jakarta Sector 20,2025-05-22,554,Cloudflare,ID,Asia,GLOBAL_500_V2,expired_heavy
10.1.25.147,29.72025,31.217676,Dome Camera,Axis P5655-E,Cairo Sector 1,2025-04-06,443,Lumen,EG,Africa,GLOBAL_500_V2,expired_heavy
10.1.25.148,5.294647,-0.497067,Bullet Camera,Axis P5655-E,Accra Sector 2,2025-05-09,554,Verizon,GH,Africa,GLOBAL_500_V2,expired_heavy
10.1.25.149,-37.919641,144.717203,Dome Camera,Axis P5655-E,Melbourne Sector 3,2025-09-30,554,Airtel,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.25.150,-11.845596,-77.265238,Dome Camera,Axis P5655-E,Lima Sector 4,2025-01-09,554,Comcast,PE,South America,GLOBAL_500_V2,expired_heavy
10.1.25.151,40.239034,-3.4397,Dome Camera,Bosch FLEXIDOME,Madrid Sector 5,2026-02-27,443,Cloudflare,ES,Europe,GLOBAL_500_V2,expired_heavy
10.1.25.152,40.732618,28.82633,Bullet Camera,Dahua SD49425XB,Istanbul Sector 6,2026-01-21,443,AT&T,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.25.153,28.919575,77.124016,Dome Camera,Bosch FLEXIDOME,Delhi Sector 7,2026-02-03,554,BT,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.25.154,40.985701,28.814341,Bullet Camera,Axis P5655-E,Istanbul Sector 8,2025-05-25,8080,Cloudflare,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.25.155,-11.982125,-76.945679,IP Camera,Dahua SD49425XB,Lima Sector 9,2025-02-13,443,Cloudflare,PE,South America,GLOBAL_500_V2,expired_heavy
10.1.25.156,1.264943,103.704396,IP Camera,Sony SNC-EP580,Singapore Sector 10,2026-01-23,8080,Airtel,SG,Asia,GLOBAL_500_V2,expired_heavy
10.1.25.157,33.457437,-7.307779,PTZ Camera,Axis P5655-E,Casablanca Sector 11,2026-02-13,554,Cloudflare,MA,Africa,GLOBAL_500_V2,expired_heavy
10.1.25.158,25.540619,51.781052,IP Camera,Hanwha XNV-8080R,Doha Sector 12,2025-11-05,554,Lumen,QA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.25.159,13.943787,100.749217,Dome Camera,Hanwha XNV-8080R,Bangkok Sector 13,2026-02-20,80,Lumen,TH,Asia,GLOBAL_500_V2,expired_heavy
10.1.25.160,-34.432672,-58.222766,IP Camera,Bosch FLEXIDOME,Buenos Aires Sector 14,2025-04-15,443,BT,AR,South America,GLOBAL_500_V2,expired_heavy
10.1.25.161,29.888584,31.495709,IP Camera,Hanwha XNV-8080R,Cairo Sector 15,2025-08-01,443,Lumen,EG,Africa,GLOBAL_500_V2,expired_heavy
10.1.25.162,24.691129,46.870904,IP Camera,Sony SNC-EP580,Riyadh Sector 16,2024-12-12,443,Lumen,SA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.26.163,-37.986594,144.639953,Dome Camera,Axis P5655-E,Melbourne Sector 17,2025-01-27,8080,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.26.164,39.180928,-77.077463,Bullet Camera,Axis P5655-E,Washington Sector 18,2025-05-17,8080,Cloudflare,US,North America,GLOBAL_500_V2,expired_heavy
10.1.26.165,24.78035,46.519223,Bullet Camera,Bosch FLEXIDOME,Riyadh Sector 19,2026-01-07,80,Cloudflare,SA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.26.166,-26.269933,27.761692,Bullet Camera,Hikvision DS-2CD2085G1,Johannesburg Sector 20,2025-11-10,8080,Lumen,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.26.167,40.954292,-74.042693,Bullet Camera,Bosch FLEXIDOME,New York Sector 1,2024-12-08,554,Lumen,US,North America,GLOBAL_500_V2,expired_heavy
10.1.26.168,-33.690393,150.986876,PTZ Camera,Hikvision DS-2CD2085G1,Sydney Sector 2,2025-08-09,8080,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.26.169,51.596725,0.013393,PTZ Camera,Dahua SD49425XB,London Sector 3,2024-11-17,80,Lumen,GB,Europe,GLOBAL_500_V2,expired_heavy
10.1.26.170,32.331576,34.682348,IP Camera,Sony SNC-EP580,Tel Aviv Sector 4,2024-10-27,443,Comcast,IL,Middle East,GLOBAL_500_V2,expired_heavy
10.1.26.171,38.754163,-77.263716,Bullet Camera,Axis P5655-E,Washington Sector 5,2025-09-26,554,Verizon,US,North America,GLOBAL_500_V2,expired_heavy
10.1.26.172,41.334302,29.059541,IP Camera,Hikvision DS-2CD2085G1,Istanbul Sector 6,2024-11-26,8080,DigitalOcean,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.26.173,-23.607343,-46.607819,Dome Camera,Bosch FLEXIDOME,Sao Paulo Sector 7,2026-03-12,554,Lumen,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.26.174,33.674306,-7.429682,Dome Camera,Hikvision DS-2CD2085G1,Casablanca Sector 8,2025-09-02,554,Cloudflare,MA,Africa,GLOBAL_500_V2,expired_heavy
10.1.26.175,-31.609427,115.599664,Bullet Camera,Sony SNC-EP580,Perth Sector 9,2025-07-09,8080,BT,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.26.176,-26.006932,28.296044,Dome Camera,Sony SNC-EP580,Johannesburg Sector 10,2024-10-08,554,Lumen,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.26.177,40.952587,28.823053,Dome Camera,Sony SNC-EP580,Istanbul Sector 11,2024-10-17,80,Verizon,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.26.178,28.71147,76.945381,Bullet Camera,Hikvision DS-2CD2085G1,Delhi Sector 12,2025-08-13,80,Cloudflare,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.27.179,39.244983,-77.368391,Dome Camera,Hikvision DS-2CD2085G1,Washington Sector 13,2025-07-17,80,Lumen,US,North America,GLOBAL_500_V2,expired_heavy
10.1.27.180,-12.034785,-76.958477,Bullet Camera,Axis P5655-E,Lima Sector 14,2025-09-06,80,Cloudflare,PE,South America,GLOBAL_500_V2,expired_heavy
10.1.27.181,1.530218,103.797694,Dome Camera,Sony SNC-EP580,Singapore Sector 15,2025-06-01,554,Lumen,SG,Asia,GLOBAL_500_V2,expired_heavy
10.1.27.182,1.520096,103.593974,Dome Camera,Axis P5655-E,Singapore Sector 16,2025-07-30,554,Lumen,SG,Asia,GLOBAL_500_V2,expired_heavy
10.1.27.183,35.844882,139.346757,Bullet Camera,Sony SNC-EP580,Tokyo Sector 17,2024-09-25,443,Lumen,JP,Asia,GLOBAL_500_V2,expired_heavy
10.1.27.184,40.783018,28.785789,IP Camera,Dahua SD49425XB,Istanbul Sector 18,2025-09-03,554,Verizon,TR,Middle East,GLOBAL_500_V2,expired_heavy
10.1.27.185,18.938686,73.033218,IP Camera,Dahua SD49425XB,Mumbai Sector 19,2026-01-08,443,Cloudflare,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.27.186,18.892764,73.017397,IP Camera,Dahua SD49425XB,Mumbai Sector 20,2026-02-16,443,Cloudflare,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.27.187,1.265929,103.840352,Dome Camera,Bosch FLEXIDOME,Singapore Sector 1,2025-10-30,8080,Cloudflare,SG,Asia,GLOBAL_500_V2,expired_heavy
10.1.27.188,-23.300497,-46.347967,Bullet Camera,Axis P5655-E,Sao Paulo Sector 2,2024-10-02,443,Cloudflare,BR,South America,GLOBAL_500_V2,expired_heavy
10.1.27.189,-33.689072,151.238229,Bullet Camera,Bosch FLEXIDOME,Sydney Sector 3,2025-11-27,80,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.27.190,5.267457,-0.351452,Dome Camera,Hikvision DS-2CD2085G1,Accra Sector 4,2026-02-15,80,Cloudflare,GH,Africa,GLOBAL_500_V2,expired_heavy
10.1.27.191,32.244754,34.686845,PTZ Camera,Bosch FLEXIDOME,Tel Aviv Sector 5,2025-12-05,554,Cloudflare,IL,Middle East,GLOBAL_500_V2,expired_heavy
10.1.27.192,25.570514,51.415947,Bullet Camera,Axis P5655-E,Doha Sector 6,2025-11-13,8080,Cloudflare,QA,Middle East,GLOBAL_500_V2,expired_heavy
10.1.27.193,19.603893,-98.876544,IP Camera,Axis P5655-E,Mexico City Sector 7,2025-05-15,443,Comcast,MX,North America,GLOBAL_500_V2,expired_heavy
10.1.27.194,-26.414508,28.282063,Dome Camera,Dahua SD49425XB,Johannesburg Sector 8,2024-10-24,80,Lumen,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.28.195,52.10347,20.951678,PTZ Camera,Sony SNC-EP580,Warsaw Sector 9,2026-02-23,554,Cloudflare,PL,Europe,GLOBAL_500_V2,expired_heavy
10.1.28.196,6.524143,3.086492,Bullet Camera,Dahua SD49425XB,Lagos Sector 10,2025-01-03,554,Cloudflare,NG,Africa,GLOBAL_500_V2,expired_heavy
10.1.28.197,24.892389,55.534652,IP Camera,Hikvision DS-2CD2085G1,Dubai Sector 11,2025-05-03,8080,Lumen,AE,Middle East,GLOBAL_500_V2,expired_heavy
10.1.28.198,33.352226,-7.709432,IP Camera,Sony SNC-EP580,Casablanca Sector 12,2025-05-31,443,Cloudflare,MA,Africa,GLOBAL_500_V2,expired_heavy
10.1.28.199,41.033254,-73.987918,Bullet Camera,Sony SNC-EP580,New York Sector 13,2026-02-06,80,Lumen,US,North America,GLOBAL_500_V2,expired_heavy
10.1.28.200,51.944485,21.068179,Dome Camera,Bosch FLEXIDOME,Warsaw Sector 14,2025-02-27,80,Cloudflare,PL,Europe,GLOBAL_500_V2,expired_heavy
10.1.28.201,5.429604,-0.039259,Bullet Camera,Axis P5655-E,Accra Sector 15,2026-01-01,8080,Lumen,GH,Africa,GLOBAL_500_V2,expired_heavy
10.1.28.202,-37.545959,145.108689,Dome Camera,Sony SNC-EP580,Melbourne Sector 16,2024-11-30,80,Cloudflare,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.28.203,28.347115,77.184745,PTZ Camera,Bosch FLEXIDOME,Delhi Sector 17,2025-02-11,8080,Lumen,IN,Asia,GLOBAL_500_V2,expired_heavy
10.1.28.204,-37.683128,144.855224,Dome Camera,Axis P5655-E,Melbourne Sector 18,2025-02-07,8080,AT&T,AU,Oceania,GLOBAL_500_V2,expired_heavy
10.1.28.205,13.847782,100.518965,Bullet Camera,Axis P5655-E,Bangkok Sector 19,2026-01-08,554,Cloudflare,TH,Asia,GLOBAL_500_V2,expired_heavy
10.1.28.206,41.866425,12.210189,PTZ Camera,Bosch FLEXIDOME,Rome Sector 20,2025-12-02,80,Lumen,IT,Europe,GLOBAL_500_V2,expired_heavy
10.1.28.207,43.486199,-79.264331,Dome Camera,Hanwha XNV-8080R,Toronto Sector 1,2024-12-20,8080,Lumen,CA,North America,GLOBAL_500_V2,expired_heavy
10.1.28.208,19.087695,-99.087287,Dome Camera,Dahua SD49425XB,Mexico City Sector 2,2025-03-08,8080,Lumen,MX,North America,GLOBAL_500_V2,expired_heavy
10.1.28.209,29.802484,31.115245,PTZ Camera,Hikvision DS-2CD2085G1,Cairo Sector 3,2025-08-22,554,Cloudflare,EG,Africa,GLOBAL_500_V2,expired_heavy
10.1.28.210,-26.466321,28.142099,PTZ Camera,Hikvision DS-2CD2085G1,Johannesburg Sector 4,2026-02-11,80,Lumen,ZA,Africa,GLOBAL_500_V2,expired_heavy
10.1.29.211,-11.744098,-77.038572,IP Camera,Sony SNC-EP580,Lima Sector 5,2025-07-25,443,Lumen,PE,South America,GLOBAL_500_V2,expired_heavy
10.1.29.212,35.672512,139.8879,IP Camera,Sony SNC-EP580,Tokyo Sector 6,2025-06-27,443,Lumen,JP,Asia,GLOBAL_500_V2,expired_heavy
10.1.29.213,24.413496,46.513513,Dome Camera,Hanwha XNV-8080R,Riyadh Sector 7,2025-05-09,8080,Cloudflare,SA,Middle East,GLOBAL_500_V2,expired_heavy
