ip,latitude,longitude,device_type,model,location_label,last_seen,port,org,country,region,poc_batch,trial_profile
10.1.18.50,25.401447,51.883783,Dome Camera,Axis P5655-E,Doha Sector 4,2026-01-24,8080,Verizon,QA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.19.51,-36.381822,174.557423,IP Camera,Axis P5655-E,Auckland Sector 5,2026-03-02,554,Verizon,NZ,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.19.52,44.08276,-79.24456,IP Camera,Axis P5655-E,Toronto Sector 6,2024-11-11,554,Verizon,CA,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.19.53,24.164252,46.227729,PTZ Camera,Axis P5655-E,Riyadh Sector 7,2026-02-10,8080,AT&T,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.19.54,5.614019,0.154632,Bullet Camera,Axis P5655-E,Accra Sector 8,2026-02-27,554,Verizon,GH,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.19.55,31.91033,34.953958,Bullet Camera,Hanwha XNV-8080R,Tel Aviv Sector 9,2025-05-21,80,Comcast,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.19.56,-12.040181,-76.989112,Dome Camera,Hanwha XNV-8080R,Lima Sector 10,2026-02-04,554,Cloudflare,PE,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.19.57,1.144191,103.82489,Dome Camera,Hanwha XNV-8080R,Singapore Sector 11,2025-11-08,443,Airtel,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.19.58,52.381574,12.916859,Bullet Camera,Axis P5655-E,Berlin Sector 12,2024-11-17,443,Lumen,DE,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.19.59,24.702458,54.975168,PTZ Camera,Axis P5655-E,Dubai Sector 13,2025-04-20,8080,DigitalOcean,AE,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.19.60,41.556927,12.739666,Bullet Camera,Axis P5655-E,Rome Sector 14,2026-02-16,443,Verizon,IT,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.19.61,31.975566,34.800277,PTZ Camera,Axis P5655-E,Tel Aviv Sector 15,2026-01-27,443,Comcast,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.19.62,19.291217,73.260888,Dome Camera,Axis P5655-E,Mumbai Sector 16,2026-03-08,443,DigitalOcean,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.19.63,5.15444,-74.459431,IP Camera,Hanwha XNV-8080R,Bogota Sector 17,2026-02-24,8080,DigitalOcean,CO,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.19.64,-32.077872,115.980548,Dome Camera,Axis P5655-E,Perth Sector 18,2026-02-12,443,Comcast,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.19.65,-26.321934,27.573451,IP Camera,Axis P5655-E,Johannesburg Sector 19,2025-12-03,8080,Cloudflare,ZA,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.19.66,51.932802,-0.059706,Dome Camera,Axis P5655-E,London Sector 20,2026-01-26,443,Verizon,GB,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.20.67,1.224482,103.809052,PTZ Camera,Axis P5655-E,Singapore Sector 1,2026-03-09,443,Airtel,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.20.68,41.876937,12.731606,Bullet Camera,Hanwha XNV-8080R,Rome Sector 2,2025-09-27,8080,BT,IT,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.20.69,-38.267474,145.234383,Dome Camera,Hanwha XNV-8080R,Melbourne Sector 3,2026-01-19,8080,Lumen,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.20.70,-37.969953,145.112567,Dome Camera,Hanwha XNV-8080R,Melbourne Sector 4,2026-02-16,443,DigitalOcean,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.20.71,39.175614,-76.54115,Bullet Camera,Hanwha XNV-8080R,Washington Sector 5,2025-11-28,8080,Comcast,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.20.72,19.503259,73.216748,Bullet Camera,Hanwha XNV-8080R,Mumbai Sector 6,2025-10-11,8080,BT,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.20.73,51.972455,20.904971,PTZ Camera,Axis P5655-E,Warsaw Sector 7,2026-03-02,8080,Comcast,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.20.74,24.979023,46.231177,Dome Camera,Axis P5655-E,Riyadh Sector 8,2026-02-16,8080,Comcast,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.20.75,-12.578816,-77.092161,Dome Camera,Axis P5655-E,Lima Sector 9,2026-03-07,8080,BT,PE,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.20.76,1.724462,103.439986,IP Camera,Sony SNC-EP580,Singapore Sector 10,2026-03-09,8080,Cloudflare,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.20.77,37.366813,126.984913,Bullet Camera,Hanwha XNV-8080R,Seoul Sector 11,2026-01-10,443,Lumen,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.20.78,40.311106,-3.750017,PTZ Camera,Axis P5655-E,Madrid Sector 12,2026-01-17,8080,Cloudflare,ES,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.20.79,-12.378887,-77.131411,Dome Camera,Sony SNC-EP580,Lima Sector 13,2026-01-25,443,Cloudflare,PE,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.20.80,-1.79978,36.30617,IP Camera,Axis P5655-E,Nairobi Sector 14,2025-10-29,8080,Lumen,KE,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.20.81,-26.206777,28.503239,Dome Camera,Axis P5655-E,Johannesburg Sector 15,2026-01-28,8080,BT,ZA,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.20.82,-34.404333,151.258999,Bullet Camera,Axis P5655-E,Sydney Sector 16,2025-09-27,554,Comcast,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.21.83,51.717445,20.973048,PTZ Camera,Hanwha XNV-8080R,Warsaw Sector 17,2026-01-11,443,Airtel,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.21.84,36.128096,139.657422,IP Camera,Hanwha XNV-8080R,Tokyo Sector 18,2026-01-10,443,AT&T,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.21.85,13.91369,100.849837,Bullet Camera,Hanwha XNV-8080R,Bangkok Sector 19,2026-03-03,443,Comcast,TH,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.21.86,52.631863,21.168849,Bullet Camera,Hanwha XNV-8080R,Warsaw Sector 20,2025-11-03,8080,AT&T,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.21.87,37.878027,127.292305,PTZ Camera,Hanwha XNV-8080R,Seoul Sector 1,2025-11-28,8080,Comcast,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.21.88,1.258909,104.266588,IP Camera,Hanwha XNV-8080R,Singapore Sector 2,2025-10-24,8080,Verizon,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.21.89,13.355883,100.180946,PTZ Camera,Axis P5655-E,Bangkok Sector 3,2026-02-15,80,AT&T,TH,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.21.90,-31.448194,116.059905,Dome Camera,Hanwha XNV-8080R,Perth Sector 4,2026-03-01,8080,Cloudflare,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.21.91,-23.074725,-46.576917,Dome Camera,Hanwha XNV-8080R,Sao Paulo Sector 5,2025-11-26,8080,BT,BR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.21.92,4.879133,-73.533945,PTZ Camera,Hanwha XNV-8080R,Bogota Sector 6,2025-09-06,443,DigitalOcean,CO,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.21.93,19.033403,-98.858266,Bullet Camera,Hanwha XNV-8080R,Mexico City Sector 7,2026-01-17,443,Verizon,MX,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.21.94,52.545925,20.703001,Bullet Camera,Hikvision DS-2CD2085G1,Warsaw Sector 8,2025-08-03,8080,Verizon,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.21.95,37.139017,127.07096,IP Camera,Dahua SD49425XB,Seoul Sector 9,2026-01-28,8080,DigitalOcean,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.21.96,-35.141529,-57.933449,Dome Camera,Axis P5655-E,Buenos Aires Sector 10,2026-01-31,8080,AT&T,AR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.21.97,1.484032,103.847395,IP Camera,Axis P5655-E,Singapore Sector 11,2026-02-21,443,DigitalOcean,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.21.98,29.931944,31.018122,Bullet Camera,Axis P5655-E,Cairo Sector 12,2025-12-10,8080,BT,EG,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.22.99,24.942229,55.189523,Dome Camera,Hanwha XNV-8080R,Dubai Sector 13,2026-02-03,554,AT&T,AE,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.22.100,-6.413878,106.756324,Bullet Camera,Axis P5655-E,Jakarta Sector 14,2026-02-01,443,Verizon,ID,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.22.101,24.728469,47.218406,Dome Camera,Axis P5655-E,Riyadh Sector 15,2026-01-09,8080,Airtel,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.22.102,18.964753,-99.54368,Bullet Camera,Hikvision DS-2CD2085G1,Mexico City Sector 16,2026-01-06,443,AT&T,MX,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.22.103,-36.611937,175.026939,Dome Camera,Axis P5655-E,Auckland Sector 17,2026-02-02,8080,Lumen,NZ,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.22.104,38.542011,-76.673111,Dome Camera,Dahua SD49425XB,Washington Sector 18,2026-02-08,443,Comcast,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.22.105,25.164336,47.078309,IP Camera,Dahua SD49425XB,Riyadh Sector 19,2025-12-31,554,Verizon,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.22.106,1.709266,103.424991,Dome Camera,Axis P5655-E,Singapore Sector 20,2025-12-05,8080,Verizon,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.22.107,34.095505,-7.158543,IP Camera,Axis P5655-E,Casablanca Sector 1,2025-06-27,8080,Verizon,MA,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.22.108,41.153171,28.722833,IP Camera,Hanwha XNV-8080R,Istanbul Sector 2,2026-01-31,80,AT&T,TR,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.22.109,-1.332288,36.900563,Bullet Camera,Axis P5655-E,Nairobi Sector 3,2025-10-07,8080,Lumen,KE,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.22.110,32.172236,34.278946,Dome Camera,Hanwha XNV-8080R,Tel Aviv Sector 4,2026-02-23,443,Airtel,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.22.111,28.203328,77.667722,PTZ Camera,Axis P5655-E,Delhi Sector 5,2025-10-07,443,Verizon,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.22.112,1.731625,103.485822,PTZ Camera,Hanwha XNV-8080R,Singapore Sector 6,2026-01-26,8080,DigitalOcean,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.22.113,-34.317325,150.787146,Bullet Camera,Sony SNC-EP580,Sydney Sector 7,2026-02-06,443,Lumen,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.22.114,25.118316,51.951143,Bullet Camera,Dahua SD49425XB,Doha Sector 8,2025-12-28,8080,Lumen,QA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.23.115,-34.879642,-58.172704,Bullet Camera,Axis P5655-E,Buenos Aires Sector 9,2026-01-02,443,Airtel,AR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.23.116,5.429076,-0.692807,PTZ Camera,Hanwha XNV-8080R,Accra Sector 10,2026-03-04,8080,Comcast,GH,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.23.117,14.077514,100.851659,IP Camera,Dahua SD49425XB,Bangkok Sector 11,2026-01-09,8080,Airtel,TH,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.23.118,24.804563,47.030335,Dome Camera,Axis P5655-E,Riyadh Sector 12,2025-01-06,80,Airtel,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.23.119,40.388593,-73.839572,PTZ Camera,Axis P5655-E,New York Sector 13,2026-02-22,8080,Lumen,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.23.120,40.467175,-73.950335,IP Camera,Hanwha XNV-8080R,New York Sector 14,2025-10-26,8080,Lumen,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.23.121,19.056603,72.90001,IP Camera,Dahua SD49425XB,Mumbai Sector 15,2026-02-16,443,Comcast,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.23.122,32.523924,35.206588,PTZ Camera,Axis P5655-E,Tel Aviv Sector 16,2026-01-24,443,Airtel,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.23.123,-37.454212,145.489424,IP Camera,Axis P5655-E,Melbourne Sector 17,2026-01-06,443,AT&T,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.23.124,-38.121575,144.489968,Dome Camera,Axis P5655-E,Melbourne Sector 18,2026-01-12,8080,BT,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.23.125,19.104359,-99.640427,IP Camera,Axis P5655-E,Mexico City Sector 19,2026-02-06,443,DigitalOcean,MX,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.23.126,-12.274227,-76.94443,PTZ Camera,Hanwha XNV-8080R,Lima Sector 20,2026-01-09,8080,BT,PE,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.23.127,35.830769,140.165351,Bullet Camera,Hanwha XNV-8080R,Tokyo Sector 1,2026-01-08,8080,Comcast,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.23.128,-23.980781,-46.731405,Bullet Camera,Sony SNC-EP580,Sao Paulo Sector 2,2026-01-04,443,Verizon,BR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.23.129,-38.108295,144.80179,IP Camera,Hanwha XNV-8080R,Melbourne Sector 3,2026-02-09,8080,Lumen,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.23.130,-26.093253,27.749832,IP Camera,Sony SNC-EP580,Johannesburg Sector 4,2025-12-31,8080,Verizon,ZA,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.24.131,42.346486,13.005724,Bullet Camera,Axis P5655-E,Rome Sector 5,2025-03-07,443,Verizon,IT,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.24.132,13.630823,100.090803,IP Camera,Axis P5655-E,Bangkok Sector 6,2026-02-01,443,BT,TH,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.24.133,37.294619,127.240112,PTZ Camera,Hanwha XNV-8080R,Seoul Sector 7,2025-04-08,443,DigitalOcean,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.24.134,-12.301988,-77.099315,Bullet Camera,Axis P5655-E,Lima Sector 8,2026-01-29,443,Airtel,PE,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.24.135,-36.757758,174.627031,PTZ Camera,Hikvision DS-2CD2085G1,Auckland Sector 9,2026-02-27,443,Cloudflare,NZ,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.24.136,25.581449,51.893303,PTZ Camera,Axis P5655-E,Doha Sector 10,2026-02-26,80,Comcast,QA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.24.137,32.112643,34.815808,Bullet Camera,Axis P5655-E,Tel Aviv Sector 11,2026-02-20,8080,Comcast,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.24.138,40.530432,-73.589139,Dome Camera,Axis P5655-E,New York Sector 12,2026-01-29,80,Lumen,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.24.139,-26.306322,28.418854,Dome Camera,Hanwha XNV-8080R,Johannesburg Sector 13,2026-02-05,80,BT,ZA,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.24.140,4.664353,-74.138424,IP Camera,Axis P5655-E,Bogota Sector 14,2026-01-15,8080,BT,CO,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.24.141,37.245801,126.767799,Bullet Camera,Dahua SD49425XB,Seoul Sector 15,2025-10-12,8080,Cloudflare,KR,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.24.142,32.464517,34.382734,PTZ Camera,Axis P5655-E,Tel Aviv Sector 16,2026-01-29,443,Airtel,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.24.143,35.43869,139.27301,IP Camera,Axis P5655-E,Tokyo Sector 17,2026-01-19,8080,Cloudflare,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.24.144,-34.308192,-58.831489,IP Camera,Hanwha XNV-8080R,Buenos Aires Sector 18,2026-02-17,8080,Lumen,AR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.24.145,25.546608,55.182648,PTZ Camera,Axis P5655-E,Dubai Sector 19,2025-12-31,8080,Cloudflare,AE,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.24.146,40.98201,29.461373,PTZ Camera,Axis P5655-E,Istanbul Sector 20,2025-06-24,443,AT&T,TR,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.25.147,24.163849,46.699731,Dome Camera,Axis P5655-E,Riyadh Sector 1,2026-02-26,443,Comcast,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.25.148,52.0446,21.08057,Bullet Camera,Axis P5655-E,Warsaw Sector 2,2026-01-13,443,Lumen,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.25.149,24.846,51.998202,IP Camera,Bosch FLEXIDOME,Doha Sector 3,2025-08-12,554,Cloudflare,QA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.25.150,-33.406656,151.631571,IP Camera,Hanwha XNV-8080R,Sydney Sector 4,2025-07-26,8080,Cloudflare,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.25.151,28.085543,77.211026,IP Camera,Axis P5655-E,Delhi Sector 5,2025-11-14,8080,Lumen,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.25.152,24.967678,47.121213,IP Camera,Axis P5655-E,Riyadh Sector 6,2025-06-16,80,Comcast,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.25.153,6.824494,3.622495,PTZ Camera,Axis P5655-E,Lagos Sector 7,2026-01-25,8080,Lumen,NG,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.25.154,-33.96709,151.186275,IP Camera,Axis P5655-E,Sydney Sector 8,2026-02-09,8080,Airtel,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.25.155,-23.114093,-46.686317,Bullet Camera,Hanwha XNV-8080R,Sao Paulo Sector 9,2026-03-08,8080,Lumen,BR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.25.156,-6.735652,107.2643,Bullet Camera,Axis P5655-E,Jakarta Sector 10,2026-02-27,443,BT,ID,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.25.157,35.437606,139.83229,IP Camera,Axis P5655-E,Tokyo Sector 11,2026-01-28,8080,DigitalOcean,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.25.158,-34.258242,151.008739,Dome Camera,Axis P5655-E,Sydney Sector 12,2025-11-02,443,Cloudflare,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.25.159,0.979241,103.442091,Dome Camera,Hanwha XNV-8080R,Singapore Sector 13,2026-01-21,443,Cloudflare,SG,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.25.160,35.470652,139.793218,Dome Camera,Hanwha XNV-8080R,Tokyo Sector 14,2026-01-07,443,Lumen,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.25.161,-12.148128,-76.980846,IP Camera,Hanwha XNV-8080R,Lima Sector 15,2025-12-29,8080,BT,PE,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.25.162,42.089545,12.546551,PTZ Camera,Axis P5655-E,Rome Sector 16,2026-03-10,8080,BT,IT,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.26.163,-38.01154,144.746453,Dome Camera,Hanwha XNV-8080R,Melbourne Sector 17,2026-01-18,443,BT,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.26.164,-34.234872,-58.896957,Dome Camera,Axis P5655-E,Buenos Aires Sector 18,2026-01-10,554,Cloudflare,AR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.26.165,43.97444,-79.202289,Dome Camera,Hanwha XNV-8080R,Toronto Sector 19,2026-02-02,80,AT&T,CA,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.26.166,5.222838,-73.758653,Dome Camera,Axis P5655-E,Bogota Sector 20,2026-02-20,443,Airtel,CO,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.26.167,28.780746,77.735736,IP Camera,Axis P5655-E,Delhi Sector 1,2025-01-30,8080,Comcast,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.26.168,24.980607,46.468081,Bullet Camera,Axis P5655-E,Riyadh Sector 2,2026-03-06,8080,Cloudflare,SA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.26.169,36.210834,139.983712,IP Camera,Axis P5655-E,Tokyo Sector 3,2024-10-06,443,Lumen,JP,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.26.170,18.991012,-99.119492,PTZ Camera,Sony SNC-EP580,Mexico City Sector 4,2025-08-17,80,AT&T,MX,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.26.171,40.687857,29.099481,Bullet Camera,Axis P5655-E,Istanbul Sector 5,2026-02-10,8080,Comcast,TR,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.26.172,19.023798,73.335429,Dome Camera,Axis P5655-E,Mumbai Sector 6,2025-12-29,443,BT,IN,Asia,GLOBAL_500_V3,fresh_asia_focus
10.1.26.173,48.340034,2.050384,Bullet Camera,Hanwha XNV-8080R,Paris Sector 7,2025-10-13,443,BT,FR,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.26.174,48.487851,2.032102,Dome Camera,Hanwha XNV-8080R,Paris Sector 8,2026-02-27,443,Airtel,FR,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.26.175,-33.881474,151.265697,Dome Camera,Dahua SD49425XB,Sydney Sector 9,2026-01-14,8080,DigitalOcean,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.26.176,41.816224,12.76752,Bullet Camera,Bosch FLEXIDOME,Rome Sector 10,2026-01-31,8080,DigitalOcean,IT,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.26.177,-34.367201,151.189752,IP Camera,Axis P5655-E,Sydney Sector 11,2026-02-28,443,AT&T,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.26.178,4.542074,-73.593428,PTZ Camera,Axis P5655-E,Bogota Sector 12,2026-02-24,554,Cloudflare,CO,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.27.179,-36.654751,174.275878,IP Camera,Hanwha XNV-8080R,Auckland Sector 13,2025-10-25,8080,BT,NZ,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.27.180,6.071058,3.845493,Dome Camera,Hikvision DS-2CD2085G1,Lagos Sector 14,2025-04-25,443,Airtel,NG,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.27.181,-34.405663,150.819701,Dome Camera,Axis P5655-E,Sydney Sector 15,2026-02-01,443,AT&T,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.27.182,-37.247514,174.394683,IP Camera,Hanwha XNV-8080R,Auckland Sector 16,2026-02-23,8080,AT&T,NZ,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.27.183,32.603734,35.289992,Bullet Camera,Hanwha XNV-8080R,Tel Aviv Sector 17,2025-06-06,8080,Verizon,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.27.184,43.160886,-79.146714,PTZ Camera,Axis P5655-E,Toronto Sector 18,2026-02-09,8080,Verizon,CA,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.27.185,52.6858,21.290768,Dome Camera,Axis P5655-E,Warsaw Sector 19,2026-02-26,8080,Comcast,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.27.186,-32.370675,115.956939,IP Camera,Axis P5655-E,Perth Sector 20,2025-12-29,8080,Airtel,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.27.187,40.250213,-3.316726,Dome Camera,Bosch FLEXIDOME,Madrid Sector 1,2026-02-19,443,Airtel,ES,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.27.188,41.750879,12.679058,PTZ Camera,Hanwha XNV-8080R,Rome Sector 2,2025-05-01,443,Cloudflare,IT,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.27.189,-34.387231,150.896268,Bullet Camera,Hanwha XNV-8080R,Sydney Sector 3,2026-02-17,8080,DigitalOcean,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.27.190,-37.236798,175.222466,PTZ Camera,Axis P5655-E,Auckland Sector 4,2025-05-09,443,AT&T,NZ,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.27.191,52.050591,20.795577,Bullet Camera,Axis P5655-E,Warsaw Sector 5,2026-03-07,8080,BT,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.27.192,41.148856,-74.447453,Dome Camera,Axis P5655-E,New York Sector 6,2026-01-09,443,Airtel,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.27.193,-34.76583,-58.595414,Dome Camera,Axis P5655-E,Buenos Aires Sector 7,2026-02-02,443,Cloudflare,AR,South America,GLOBAL_500_V3,fresh_asia_focus
10.1.27.194,31.585695,34.500347,IP Camera,Dahua SD49425XB,Tel Aviv Sector 8,2025-10-17,443,Lumen,IL,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.28.195,19.940115,-98.827195,Dome Camera,Bosch FLEXIDOME,Mexico City Sector 9,2026-02-18,8080,DigitalOcean,MX,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.28.196,-37.316388,145.24949,IP Camera,Bosch FLEXIDOME,Melbourne Sector 10,2025-01-13,443,DigitalOcean,AU,Oceania,GLOBAL_500_V3,fresh_asia_focus
10.1.28.197,40.630093,-73.592456,Dome Camera,Hanwha XNV-8080R,New York Sector 11,2026-02-21,8080,Cloudflare,US,North America,GLOBAL_500_V3,fresh_asia_focus
10.1.28.198,25.156882,55.63769,Bullet Camera,Hanwha XNV-8080R,Dubai Sector 12,2026-03-05,443,Comcast,AE,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.28.199,24.886899,51.867284,Dome Camera,Axis P5655-E,Doha Sector 13,2026-01-31,443,AT&T,QA,Middle East,GLOBAL_500_V3,fresh_asia_focus
10.1.28.200,-25.846185,28.090397,Dome Camera,Hanwha XNV-8080R,Johannesburg Sector 14,2026-03-06,443,Cloudflare,ZA,Africa,GLOBAL_500_V3,fresh_asia_focus
10.1.28.201,52.346641,21.446612,Bullet Camera,Hanwha XNV-8080R,Warsaw Sector 15,2025-06-23,8080,Airtel,PL,Europe,GLOBAL_500_V3,fresh_asia_focus
10.1.28.202,44.022812,-79.602891,IP Camera,Hanwha XNV-8080R,Toronto Sector 16,2026-01-23,443,DigitalOcean,CA,North America,GLOBAL_500_V3,fresh_asia_focus
